"","ID","Timepoint","L2_SE"
"618","User #25306","Timepoint 47",1.78903110714048
"619","User #25306","Timepoint 48",2.55746155439082
"620","User #25306","Timepoint 49",1.87838606949486
"621","User #25306","Timepoint 5",0
"622","User #25306","Timepoint 50",2.30203365183796
"623","User #25306","Timepoint 51",1.76833864048361
"624","User #25306","Timepoint 52",2.87164451581807
"625","User #25306","Timepoint 53",2.64050398844487
"626","User #25306","Timepoint 54",2.36386081760933
"627","User #25306","Timepoint 55",2.95610041549354
"628","User #25306","Timepoint 56",1.92997302863102
"629","User #25306","Timepoint 57",2.49385808320859
"630","User #25306","Timepoint 58",1.43997155834271
"631","User #25306","Timepoint 59",1.73314183297389
"632","User #25306","Timepoint 6",0
"633","User #25306","Timepoint 60",2.75028684658167
"634","User #25306","Timepoint 61",2.04597094425444
"635","User #25306","Timepoint 62",2.18724310479418
"636","User #25306","Timepoint 63",2.18537443100757
"637","User #25306","Timepoint 64",2.54789256603712
"638","User #25306","Timepoint 7",0
"639","User #25306","Timepoint 8",0
"640","User #25306","Timepoint 9",0
"641","User #25307","Timepoint 1",0
"642","User #25307","Timepoint 10",0
"643","User #25307","Timepoint 11",0
"644","User #25307","Timepoint 12",0
"645","User #25307","Timepoint 13",0
"646","User #25307","Timepoint 14",0
"647","User #25307","Timepoint 15",0
"648","User #25307","Timepoint 16",0
"649","User #25307","Timepoint 17",1.731884608214
"650","User #25307","Timepoint 18",1.69377648023234
"651","User #25307","Timepoint 19",1.5641178071255
"652","User #25307","Timepoint 2",0
"653","User #25307","Timepoint 20",1.61399253032406
"654","User #25307","Timepoint 21",1.47903348861363
"655","User #25307","Timepoint 22",2.14830018054358
"656","User #25307","Timepoint 23",1.62639215565772
"657","User #25307","Timepoint 24",1.67289681827509
"658","User #25307","Timepoint 25",1.64948356764698
"659","User #25307","Timepoint 26",1.5187261309259
"660","User #25307","Timepoint 27",1.52473194967779
"661","User #25307","Timepoint 28",1.88217591735515
"662","User #25307","Timepoint 29",2.10721373056029
"663","User #25307","Timepoint 3",0
"664","User #25307","Timepoint 30",1.64737536059744
"665","User #25307","Timepoint 31",1.65175812189614
"666","User #25307","Timepoint 32",1.66590328442333
"667","User #25307","Timepoint 33",1.66433367432613
"668","User #25307","Timepoint 34",1.49988167111991
"669","User #25307","Timepoint 35",1.60082683065155
"670","User #25307","Timepoint 36",2.12377977660537
"671","User #25307","Timepoint 37",1.66349240791253
"672","User #25307","Timepoint 38",1.6701880419211
"673","User #25307","Timepoint 39",1.72591437716745
"674","User #25307","Timepoint 4",0
"675","User #25307","Timepoint 40",1.74391502339764
"676","User #25307","Timepoint 41",1.77334551095509
"677","User #25307","Timepoint 42",1.5034728202734
"678","User #25307","Timepoint 43",1.67946608873703
"679","User #25307","Timepoint 44",1.73340390758144
"680","User #25307","Timepoint 45",1.77302560634758
"681","User #25307","Timepoint 46",1.81197830194817
"682","User #25307","Timepoint 47",1.87862708304364
"683","User #25307","Timepoint 48",1.6464695461817
"684","User #25307","Timepoint 49",1.66485798761518
"685","User #25307","Timepoint 5",0
"686","User #25307","Timepoint 50",1.48834110844563
"687","User #25307","Timepoint 51",1.55024735260958
"688","User #25307","Timepoint 52",2.10945677105731
"689","User #25307","Timepoint 53",1.55887689238789
"690","User #25307","Timepoint 54",1.71235251512651
"691","User #25307","Timepoint 55",1.77547419442599
"692","User #25307","Timepoint 56",1.90036516117534
"693","User #25307","Timepoint 57",2.05714289701733
"694","User #25307","Timepoint 58",1.53653141300866
"695","User #25307","Timepoint 59",1.61367095683402
"696","User #25307","Timepoint 6",0
"697","User #25307","Timepoint 60",2.07873095220209
"698","User #25307","Timepoint 61",1.74357967169778
"699","User #25307","Timepoint 62",1.88055049770863
"700","User #25307","Timepoint 63",1.58004163336186
"701","User #25307","Timepoint 64",1.66789341043658
"702","User #25307","Timepoint 7",0
"703","User #25307","Timepoint 8",0
"704","User #25307","Timepoint 9",0
"705","User #25309","Timepoint 1",0
"706","User #25309","Timepoint 10",0
"707","User #25309","Timepoint 11",0
"708","User #25309","Timepoint 12",0
"709","User #25309","Timepoint 13",0
"710","User #25309","Timepoint 14",0
"711","User #25309","Timepoint 15",0
"712","User #25309","Timepoint 16",0
"713","User #25309","Timepoint 17",1.38760425211456
"714","User #25309","Timepoint 18",1.45764714047725
"715","User #25309","Timepoint 19",2.00506475417495
"716","User #25309","Timepoint 2",0
"717","User #25309","Timepoint 20",1.46162558074541
"718","User #25309","Timepoint 21",1.60763653869243
"719","User #25309","Timepoint 22",1.40531763186122
"720","User #25309","Timepoint 23",1.50994844603557
"721","User #25309","Timepoint 24",1.56020727450912
"722","User #25309","Timepoint 25",1.35816042799852
"723","User #25309","Timepoint 26",1.26631510926844
"724","User #25309","Timepoint 27",1.3545122637008
"725","User #25309","Timepoint 28",1.36458443681797
"726","User #25309","Timepoint 29",1.29228464567291
"727","User #25309","Timepoint 3",0
"728","User #25309","Timepoint 30",1.45436515200123
"729","User #25309","Timepoint 31",1.35326243943646
"730","User #25309","Timepoint 32",1.50962533711958
"731","User #25309","Timepoint 33",1.76862183007053
"732","User #25309","Timepoint 34",1.31971623569146
"733","User #25309","Timepoint 35",1.83666086106664
"734","User #25309","Timepoint 36",1.47756420491964
"735","User #25309","Timepoint 37",1.46969870327866
"736","User #25309","Timepoint 38",1.37480722520876
"737","User #25309","Timepoint 39",1.41590966390078
"738","User #25309","Timepoint 4",0
"739","User #25309","Timepoint 40",1.6407055279447
"740","User #25309","Timepoint 41",1.51482863444219
"741","User #25309","Timepoint 42",1.46347239166248
"742","User #25309","Timepoint 43",1.65536881379567
"743","User #25309","Timepoint 44",1.42197129608861
"744","User #25309","Timepoint 45",1.34313028562796
"745","User #25309","Timepoint 46",1.23072776857915
"746","User #25309","Timepoint 47",1.95593805957803
"747","User #25309","Timepoint 48",2.1784763090631
"748","User #25309","Timepoint 49",1.48402308551966
"749","User #25309","Timepoint 5",0
"750","User #25309","Timepoint 50",1.24364539949828
"751","User #25309","Timepoint 51",1.64267328615592
"752","User #25309","Timepoint 52",1.35032880305178
"753","User #25309","Timepoint 53",1.42544539168027
"754","User #25309","Timepoint 54",1.267636788704
"755","User #25309","Timepoint 55",1.4347470987587
"756","User #25309","Timepoint 56",1.75185386607141
"757","User #25309","Timepoint 57",1.31303508427301
"758","User #25309","Timepoint 58",1.57872762465308
"759","User #25309","Timepoint 59",1.28785983267933
"760","User #25309","Timepoint 6",0
"761","User #25309","Timepoint 60",1.27652127118739
"762","User #25309","Timepoint 61",1.18065555428701
"763","User #25309","Timepoint 62",1.31400745684902
"764","User #25309","Timepoint 63",1.3070573766494
"765","User #25309","Timepoint 64",1.85300484669535
"766","User #25309","Timepoint 7",0
"767","User #25309","Timepoint 8",0
"768","User #25309","Timepoint 9",0
"769","User #25311","Timepoint 1",0
"770","User #25311","Timepoint 10",0
"771","User #25311","Timepoint 11",0
"772","User #25311","Timepoint 12",0
"773","User #25311","Timepoint 13",0
"774","User #25311","Timepoint 14",0
"775","User #25311","Timepoint 15",0
"776","User #25311","Timepoint 16",0
"777","User #25311","Timepoint 17",1.41423758089483
"778","User #25311","Timepoint 18",1.53540044691579
"779","User #25311","Timepoint 19",1.58721831737799
"780","User #25311","Timepoint 2",0
"781","User #25311","Timepoint 20",1.41803954093202
"782","User #25311","Timepoint 21",1.56810117215205
"783","User #25311","Timepoint 22",1.50319478970376
"784","User #25311","Timepoint 23",1.58019868548366
"785","User #25311","Timepoint 24",1.3852899775035
"786","User #25311","Timepoint 25",1.4611799426372
"787","User #25311","Timepoint 26",1.35105481006043
"788","User #25311","Timepoint 27",1.55565473505022
"789","User #25311","Timepoint 28",1.34210334698298
"790","User #25311","Timepoint 29",1.3083310360002
"791","User #25311","Timepoint 3",0
"792","User #25311","Timepoint 30",1.48499829387744
"793","User #25311","Timepoint 31",1.51904350840958
"794","User #25311","Timepoint 32",1.60847191975211
"795","User #25311","Timepoint 33",1.57768839073794
"796","User #25311","Timepoint 34",1.40972759820137
"797","User #25311","Timepoint 35",1.81496378691019
"798","User #25311","Timepoint 36",1.48254825133997
"799","User #25311","Timepoint 37",1.49453692668015
"800","User #25311","Timepoint 38",1.33140053380709
"801","User #25311","Timepoint 39",1.61256057357974
"802","User #25311","Timepoint 4",0
"803","User #25311","Timepoint 40",1.55555388703577
"804","User #25311","Timepoint 41",1.31772698863548
"805","User #25311","Timepoint 42",1.32690309647939
"806","User #25311","Timepoint 43",1.49014567726333
"807","User #25311","Timepoint 44",1.35665297709479
"808","User #25311","Timepoint 45",1.43300858333309
"809","User #25311","Timepoint 46",1.76834928900594
"810","User #25311","Timepoint 47",1.57990421065802
"811","User #25311","Timepoint 48",1.5080161319461
"812","User #25311","Timepoint 49",1.51653353351629
"813","User #25311","Timepoint 5",0
"814","User #25311","Timepoint 50",1.41872877938228
"815","User #25311","Timepoint 51",1.70355417246279
"816","User #25311","Timepoint 52",1.53779474829635
"817","User #25311","Timepoint 53",1.51487837057386
"818","User #25311","Timepoint 54",1.95221169710541
"819","User #25311","Timepoint 55",1.91078477658443
"820","User #25311","Timepoint 56",1.66580706277691
"821","User #25311","Timepoint 57",1.31212965312269
"822","User #25311","Timepoint 58",1.35448455672835
"823","User #25311","Timepoint 59",1.40572133804754
"824","User #25311","Timepoint 6",0
"825","User #25311","Timepoint 60",1.37073066147845
"826","User #25311","Timepoint 61",1.29106362511073
"827","User #25311","Timepoint 62",1.39437976033257
"828","User #25311","Timepoint 63",1.43097895454241
"829","User #25311","Timepoint 64",1.34409890661277
"830","User #25311","Timepoint 7",0
"831","User #25311","Timepoint 8",0
"832","User #25311","Timepoint 9",0
"833","User #25312","Timepoint 1",0
"834","User #25312","Timepoint 10",0
"835","User #25312","Timepoint 11",0
"836","User #25312","Timepoint 12",0
"837","User #25312","Timepoint 13",0
"838","User #25312","Timepoint 14",0
"839","User #25312","Timepoint 15",0
"840","User #25312","Timepoint 16",0
"841","User #25312","Timepoint 17",1.3892699309351
"842","User #25312","Timepoint 18",1.58687215890274
"843","User #25312","Timepoint 19",1.46325310984253
"844","User #25312","Timepoint 2",0
"845","User #25312","Timepoint 20",1.52542323558771
"846","User #25312","Timepoint 21",1.55220838642613
"847","User #25312","Timepoint 22",1.80903751207623
"848","User #25312","Timepoint 23",1.61679366010408
"849","User #25312","Timepoint 24",1.55143556233762
"850","User #25312","Timepoint 25",1.44430726707869
"851","User #25312","Timepoint 26",1.62016820733073
"852","User #25312","Timepoint 27",2.25087440305914
"853","User #25312","Timepoint 28",1.68829284611999
"854","User #25312","Timepoint 29",2.11478426635194
"855","User #25312","Timepoint 3",0
"856","User #25312","Timepoint 30",1.72765633449445
"857","User #25312","Timepoint 31",1.90631950671626
"858","User #25312","Timepoint 32",2.31305328693817
"859","User #25312","Timepoint 33",2.03299993645014
"860","User #25312","Timepoint 34",1.44233747628932
"861","User #25312","Timepoint 35",1.65240147695474
"862","User #25312","Timepoint 36",1.9767806208559
"863","User #25312","Timepoint 37",1.74156849647725
"864","User #25312","Timepoint 38",1.76115768615667
"865","User #25312","Timepoint 39",1.79339916074583
"866","User #25312","Timepoint 4",0
"867","User #25312","Timepoint 40",1.39951950854708
"868","User #25312","Timepoint 41",2.27136422049935
"869","User #25312","Timepoint 42",1.94393536085643
"870","User #25312","Timepoint 43",1.8766951635564
"871","User #25312","Timepoint 44",2.4734563293878
"872","User #25312","Timepoint 45",1.49151931740718
"873","User #25312","Timepoint 46",1.28655321397865
"874","User #25312","Timepoint 47",1.58868438443758
"875","User #25312","Timepoint 48",1.87005890130747
"876","User #25312","Timepoint 49",1.68724559786987
"877","User #25312","Timepoint 5",0
"878","User #25312","Timepoint 50",2.10119290388416
"879","User #25312","Timepoint 51",1.76672400827866
"880","User #25312","Timepoint 52",1.72466944379762
"881","User #25312","Timepoint 53",1.76319834225688
"882","User #25312","Timepoint 54",1.64151938927897
"883","User #25312","Timepoint 55",2.14905423336991
"884","User #25312","Timepoint 56",1.42385146545103
"885","User #25312","Timepoint 57",1.32678794674793
"886","User #25312","Timepoint 58",1.29999943339327
"887","User #25312","Timepoint 59",1.39374092262724
"888","User #25312","Timepoint 6",0
"889","User #25312","Timepoint 60",1.54214127872354
"890","User #25312","Timepoint 61",1.29147074585925
"891","User #25312","Timepoint 62",1.43220370832422
"892","User #25312","Timepoint 63",1.37076067384573
"893","User #25312","Timepoint 64",1.46323642326162
"894","User #25312","Timepoint 7",0
"895","User #25312","Timepoint 8",0
"896","User #25312","Timepoint 9",0
"897","User #25313","Timepoint 1",0
"898","User #25313","Timepoint 10",0
"899","User #25313","Timepoint 11",0
"900","User #25313","Timepoint 12",0
"901","User #25313","Timepoint 13",0
"902","User #25313","Timepoint 14",0
"903","User #25313","Timepoint 15",0
"904","User #25313","Timepoint 16",0
"905","User #25313","Timepoint 17",1.6619511892432
"906","User #25313","Timepoint 18",2.33404190256728
"907","User #25313","Timepoint 19",2.09091669569227
"908","User #25313","Timepoint 2",0
"909","User #25313","Timepoint 20",1.71601330611296
"910","User #25313","Timepoint 21",2.56627875518266
"911","User #25313","Timepoint 22",2.23318499533113
"912","User #25313","Timepoint 23",2.0949063213909
"913","User #25313","Timepoint 24",1.70013152612259
"914","User #25313","Timepoint 25",1.59633911283553
"915","User #25313","Timepoint 26",1.46877103947132
"916","User #25313","Timepoint 27",1.67715430814749
"917","User #25313","Timepoint 28",1.85027864963355
"918","User #25313","Timepoint 29",1.41315159089567
"919","User #25313","Timepoint 3",0
"920","User #25313","Timepoint 30",1.63654670016675
"921","User #25313","Timepoint 31",1.77784350006886
"922","User #25313","Timepoint 32",1.59911539379277
"923","User #25313","Timepoint 33",1.72440948804356
"924","User #25313","Timepoint 34",1.71532538985992
"925","User #25313","Timepoint 35",1.93552075551823
"926","User #25313","Timepoint 36",1.62738807611359
"927","User #25313","Timepoint 37",1.55700352075794
"928","User #25313","Timepoint 38",1.84964901146285
"929","User #25313","Timepoint 39",1.74714387173474
"930","User #25313","Timepoint 4",0
"931","User #25313","Timepoint 40",1.3478972030631
"932","User #25313","Timepoint 41",1.5883212841948
"933","User #25313","Timepoint 42",1.46934047440575
"934","User #25313","Timepoint 43",1.46585620567698
"935","User #25313","Timepoint 44",1.91678573725019
"936","User #25313","Timepoint 45",1.28504850205231
"937","User #25313","Timepoint 46",1.84644268316872
"938","User #25313","Timepoint 47",1.59798199210691
"939","User #25313","Timepoint 48",1.40760922959263
